[Version]
5.0	Advanced Motion Measurement
[Project Name]
Full Body 12R TPI 7-14-04	Full Body 12R TPI 7-14-04
[Data Name]
Computed Values
[Sample Rate]
240.00
[Items]
3
[Data]
Name	Units	Value
PkOrdBkSwThx	order	2.0000
PkOrdBkSwLArm	order	3.0000
PkOrdBkSwClb	order	4.0000
tBkSwPkToTopPlv	ms	470.8333
tBkSwPkToTopThx	ms	466.6667
tBkSwPkToTopLArm	ms	383.3333
tBkSwPkToTopClb	ms	354.1667
tBkSwPkToImpPlv	ms	779.1667
tBkSwPkToImpThx	ms	775.0000
tBkSwPkToImpLArm	ms	691.6667
tBkSwPkToImpClb	ms	662.5000
BkSwPkPlv	d/s	139.7640
BkSwPkThx	d/s	291.2740
BkSwPkLUArm	d/s	371.7290
BkSwPkClb	d/s	497.0550
aaBkSwPlv	d/s/s	260.5318
aaBkSwThx	d/s/s	567.0829
aaBkSwLArm	d/s/s	601.2856
aaBkSwClb	d/s/s	790.4704
adBkSwPlv	d/s/s	405.1180
adBkSwThx	d/s/s	711.5200
adBkSwLArm	d/s/s	768.8073
adBkSwClb	d/s/s	760.9840
tBkSwPkPlvToThx	ms	4.1667
tBkSwPkThxToLArm	ms	83.3333
tBkSwPkLArmToClb	ms	29.1667
PlvRtnMax	deg	100.0780
PlvRtnMin	deg	-50.7520
PlvRtnRng	deg	150.8300
UBdyRtnMax	deg	146.3690
UBdyRtnMin	deg	-95.9550
UBdyRtnRng	deg	242.3240
PlvBndMax	deg	16.3620
PlvBndMin	deg	-18.4630
PlvBndRng	deg	34.8250
UBdyBndMax	deg	38.1480
UBdyBndMin	deg	-40.2260
UBdyBndRng	deg	78.3740
PlvSBndMax	deg	18.5300
PlvSBndMin	deg	-15.7540
PlvSBndRng	deg	34.2840
UBdySBndMax	deg	42.1830
UBdySBndMin	deg	-39.4420
UBdySBndRng	deg	81.6250
HdRtnMax	deg	92.5260
HdRtnMin	deg	-2.7000
HdRtnRng	deg	95.2260
HdBndMax	deg	50.0050
HdBndMin	deg	-15.8310
HdBndRng	deg	65.8360
HdSBndMax	deg	44.7970
HdSBndMin	deg	-28.0860
HdSBndRng	deg	72.8830
LdElbFlexMax	deg	171.3500
LdElbFlexMin	deg	58.0510
LdElbFlexRng	deg	113.2990
TrlElbFlexMax	deg	174.5040
TrlElbFlexMin	deg	75.7560
TrlElbFlexRng	deg	98.7480
LdWrstDevMax	deg	51.0510
LdWrstDevMin	deg	-2.1280
LdWrstDevRng	deg	53.1790
LdWrstFEMax	deg	7.2610
LdWrstFEMin	deg	-46.7030
LdWrstFERng	deg	53.9640
TrlWrstDevMax	deg	24.1380
TrlWrstDevMin	deg	-19.4160
TrlWrstDevRng	deg	43.5540
TrlWrstFEMax	deg	11.4660
TrlWrstFEMin	deg	-42.4480
TrlWrstFERng	deg	53.9140
LdFArmRotMax	deg	60.6860
LdFArmRotMin	deg	-21.6080
LdFArmRotRng	deg	82.2940
TrlFArmRotMax	deg	96.7860
TrlFArmRotMin	deg	-28.6880
TrlFArmRotRng	deg	125.4740
SpnRtSMax	deg	46.7610
SpnRtSMin	deg	-44.5040
SpnRtSRng	deg	91.2650
LdHpFlxMax	deg	35.0870
LdHpFlxMin	deg	-6.2800
LdHpFlxRng	deg	41.3670
TrlHpFlxMax	deg	25.5050
TrlHpFlxMin	deg	-31.0510
TrlHpFlxRng	deg	56.5560
LdKnFlxMax	deg	41.6360
LdKnFlxMin	deg	0.0350
LdKnFlxRng	deg	41.6010
TrlKnFlxMax	deg	44.3830
TrlKnFlxMin	deg	5.0800
TrlKnFlxRng	deg	39.3030
LdAnkFlxMax	deg	15.6610
LdAnkFlxMin	deg	-33.4510
LdAnkFlxRng	deg	49.1120
TrlAnkFlxMax	deg	11.2660
TrlAnkFlxMin	deg	-29.5240
TrlAnkFlxRng	deg	40.7900
LdHpAdAbMax	deg	11.8770
LdHpAdAbMin	deg	-33.3680
LdHpAdAbRng	deg	45.2450
TrlHpAdAbMax	deg	12.1770
TrlHpAdAbMin	deg	-27.1210
TrlHpAdAbRng	deg	39.2980
LdAnkSPMax	deg	22.5590
LdAnkSPMin	deg	5.5820
LdAnkSPRng	deg	16.9770
TrlAnkSPMax	deg	23.7750
TrlAnkSPMin	deg	13.9810
TrlAnkSPRng	deg	9.7940
LdHpIERotMax	deg	47.5210
LdHpIERotMin	deg	-56.0900
LdHpIERotRng	deg	103.6110
TrlHpIERotMax	deg	62.2750
TrlHpIERotMin	deg	-22.5740
TrlHpIERotRng	deg	84.8490
SpnAxisFwdTltBFMax	deg	32.3290
SpnAxisFwdTltBFMin	deg	17.1380
SpnAxisFwdTltBFRng	deg	15.1910
SpnAxisSideTltLTMax	deg	37.2720
SpnAxisSideTltLTMin	deg	-14.4320
SpnAxisSideTltLTRng	deg	51.7040
NeckFEMax	deg	25.9230
NeckFEMin	deg	-18.8260
NeckFERng	deg	44.7490
NeckSBMax	deg	6.3790
NeckSBMin	deg	-13.3470
NeckSBRng	deg	19.7260
NeckRtnMax	deg	76.6510
NeckRtnMin	deg	-64.2640
NeckRtnRng	deg	140.9150
LArmHtAngMax	deg	25.5800
LArmHtAngMin	deg	-192.3200
LArmHtAngRng	deg	217.9000
LArmHorAdMax	deg	181.4040
LArmHorAdMin	deg	41.6380
LArmHorAdRng	deg	139.7660
LWrstAngMax	deg	178.4930
LWrstAngMin	deg	88.0260
LWrstAngRng	deg	90.4670
SpineFEJCSMax	deg	25.0430
SpineFEJCSMin	deg	-13.1730
SpineFEJCSRng	deg	38.2160
SpineSBJCSMax	deg	34.4270
SpineSBJCSMin	deg	-23.6710
SpineSBJCSRng	deg	58.0980
SpineRtnJCSMax	deg	51.6090
SpineRtnJCSMin	deg	-46.3880
SpineRtnJCSRng	deg	97.9970
ThxRtnJCSMax	deg	147.8990
ThxRtnJCSMin	deg	-94.7770
ThxRtnJCSRng	deg	242.6760
PlvRtnJCSMax	deg	100.0780
PlvRtnJCSMin	deg	-50.7520
PlvRtnJCSRng	deg	150.8300
HedRtnJCSMax	deg	92.1460
HedRtnJCSMin	deg	-16.9280
HedRtnJCSRng	deg	109.0740
SpnBndMax	deg	32.5300
SpnBndMin	deg	-26.8740
SpnBndRng	deg	59.4040
SpnSBndMax	deg	24.1740
SpnSBndMin	deg	-25.2420
SpnSBndRng	deg	49.4160
