[Version]
5.0	Advanced Motion Measurement
[Project Name]
Full Body 12R TPI 7-14-04	Full Body 12R TPI 7-14-04
[Data Name]
Computed Values
[Sample Rate]
240.00
[Items]
3
[Data]
Name	Units	Value
TrlElbFlexRng	deg	109.0760
LdWrstDevMax	deg	45.1120
LdWrstDevMin	deg	-26.2720
LdWrstDevRng	deg	71.3840
LdWrstFEMax	deg	2.1610
LdWrstFEMin	deg	-50.9600
LdWrstFERng	deg	53.1210
TrlWrstDevMax	deg	23.4090
TrlWrstDevMin	deg	-9.4530
TrlWrstDevRng	deg	32.8620
TrlWrstFEMax	deg	53.1970
TrlWrstFEMin	deg	-68.4660
TrlWrstFERng	deg	121.6630
LdFArmRotMax	deg	58.4420
LdFArmRotMin	deg	-32.7190
LdFArmRotRng	deg	91.1610
TrlFArmRotMax	deg	30.8290
TrlFArmRotMin	deg	-48.0230
TrlFArmRotRng	deg	78.8520
SpnRtSMax	deg	32.9050
SpnRtSMin	deg	-42.6170
SpnRtSRng	deg	75.5220
LdHpFlxMax	deg	37.4070
LdHpFlxMin	deg	15.2770
LdHpFlxRng	deg	22.1300
TrlHpFlxMax	deg	44.7950
TrlHpFlxMin	deg	-2.9160
TrlHpFlxRng	deg	47.7110
LdKnFlxMax	deg	39.7690
LdKnFlxMin	deg	9.8040
LdKnFlxRng	deg	29.9650
TrlKnFlxMax	deg	56.1320
TrlKnFlxMin	deg	14.7120
TrlKnFlxRng	deg	41.4200
LdAnkFlxMax	deg	21.6180
LdAnkFlxMin	deg	-0.2230
LdAnkFlxRng	deg	21.8410
TrlAnkFlxMax	deg	8.6790
TrlAnkFlxMin	deg	-37.6830
TrlAnkFlxRng	deg	46.3620
LdHpAdAbMax	deg	21.0000
LdHpAdAbMin	deg	-24.3420
LdHpAdAbRng	deg	45.3420
TrlHpAdAbMax	deg	1.4530
TrlHpAdAbMin	deg	-34.5670
TrlHpAdAbRng	deg	36.0200
LdAnkSPMax	deg	15.2340
LdAnkSPMin	deg	-6.3620
LdAnkSPRng	deg	21.5960
TrlAnkSPMax	deg	27.7840
TrlAnkSPMin	deg	0.9000
TrlAnkSPRng	deg	26.8840
LdHpIERotMax	deg	38.7510
LdHpIERotMin	deg	-38.0020
LdHpIERotRng	deg	76.7530
TrlHpIERotMax	deg	40.3880
TrlHpIERotMin	deg	-9.4710
TrlHpIERotRng	deg	49.8590
SpnAxisFwdTltBFMax	deg	35.3270
SpnAxisFwdTltBFMin	deg	13.9070
SpnAxisFwdTltBFRng	deg	21.4200
SpnAxisSideTltLTMax	deg	16.3770
SpnAxisSideTltLTMin	deg	-1.2410
SpnAxisSideTltLTRng	deg	17.6180
NeckFEMax	deg	4.6430
NeckFEMin	deg	-27.4940
NeckFERng	deg	32.1370
NeckSBMax	deg	17.9380
NeckSBMin	deg	-34.0100
NeckSBRng	deg	51.9480
NeckRtnMax	deg	65.8950
NeckRtnMin	deg	-55.5300
NeckRtnRng	deg	121.4250
LArmHtAngMax	deg	-2.8340
LArmHtAngMin	deg	-114.2730
LArmHtAngRng	deg	111.4390
LArmHorAdMax	deg	152.0430
LArmHorAdMin	deg	45.4550
LArmHorAdRng	deg	106.5880
LWrstAngMax	deg	167.1070
LWrstAngMin	deg	71.8810
LWrstAngRng	deg	95.2260
SpineFEJCSMax	deg	21.6400
SpineFEJCSMin	deg	-9.1300
SpineFEJCSRng	deg	30.7700
SpineSBJCSMax	deg	30.8750
SpineSBJCSMin	deg	-15.0000
SpineSBJCSRng	deg	45.8750
SpineRtnJCSMax	deg	33.9130
SpineRtnJCSMin	deg	-45.3230
SpineRtnJCSRng	deg	79.2360
ThxRtnJCSMax	deg	118.1190
ThxRtnJCSMin	deg	-76.9610
ThxRtnJCSRng	deg	195.0800
PlvRtnJCSMax	deg	84.3970
PlvRtnJCSMin	deg	-36.1380
PlvRtnJCSRng	deg	120.5350
HedRtnJCSMax	deg	73.4570
HedRtnJCSMin	deg	-11.0390
HedRtnJCSRng	deg	84.4960
SpnBndMax	deg	21.7730
SpnBndMin	deg	-26.4720
SpnBndRng	deg	48.2450
SpnSBndMax	deg	31.5500
SpnSBndMin	deg	-32.8100
SpnSBndRng	deg	64.3600
