[Version]
5.0	Advanced Motion Measurement
[Project Name]
Full Body 12R TPI 7-14-04	Full Body 12R TPI 7-14-04
[Data Name]
Computed Values
[Sample Rate]
240.00
[Items]
3
[Data]
Name	Units	Value
aaBkSwThx	d/s/s	538.0453
aaBkSwLArm	d/s/s	451.8019
aaBkSwClb	d/s/s	1149.2187
adBkSwPlv	d/s/s	124.2343
adBkSwThx	d/s/s	514.6320
adBkSwLArm	d/s/s	461.6265
adBkSwClb	d/s/s	1116.1626
tBkSwPkPlvToThx	ms	-33.3333
tBkSwPkThxToLArm	ms	141.6667
tBkSwPkLArmToClb	ms	0.0000
PlvRtnMax	deg	110.3830
PlvRtnMin	deg	-36.6390
PlvRtnRng	deg	147.0220
UBdyRtnMax	deg	148.8560
UBdyRtnMin	deg	-72.4680
UBdyRtnRng	deg	221.3240
PlvBndMax	deg	27.1810
PlvBndMin	deg	2.7400
PlvBndRng	deg	24.4410
UBdyBndMax	deg	48.2450
UBdyBndMin	deg	-23.6530
UBdyBndRng	deg	71.8980
PlvSBndMax	deg	16.7320
PlvSBndMin	deg	-8.8650
PlvSBndRng	deg	25.5970
UBdySBndMax	deg	50.4710
UBdySBndMin	deg	-37.5100
UBdySBndRng	deg	87.9810
HdRtnMax	deg	93.3470
HdRtnMin	deg	-8.3200
HdRtnRng	deg	101.6670
HdBndMax	deg	44.7730
HdBndMin	deg	-16.0040
HdBndRng	deg	60.7770
HdSBndMax	deg	39.0350
HdSBndMin	deg	-8.9630
HdSBndRng	deg	47.9980
LdElbFlexMax	deg	175.3540
LdElbFlexMin	deg	55.4520
LdElbFlexRng	deg	119.9020
TrlElbFlexMax	deg	177.5570
TrlElbFlexMin	deg	67.7500
TrlElbFlexRng	deg	109.8070
LdWrstDevMax	deg	41.0220
LdWrstDevMin	deg	-27.5670
LdWrstDevRng	deg	68.5890
LdWrstFEMax	deg	-3.5750
LdWrstFEMin	deg	-54.9890
LdWrstFERng	deg	51.4140
TrlWrstDevMax	deg	26.4390
TrlWrstDevMin	deg	-21.8890
TrlWrstDevRng	deg	48.3280
TrlWrstFEMax	deg	32.5860
TrlWrstFEMin	deg	-67.7030
TrlWrstFERng	deg	100.2890
LdFArmRotMax	deg	53.8270
LdFArmRotMin	deg	-34.1530
LdFArmRotRng	deg	87.9800
TrlFArmRotMax	deg	38.6110
TrlFArmRotMin	deg	-46.5830
TrlFArmRotRng	deg	85.1940
SpnRtSMax	deg	37.2280
SpnRtSMin	deg	-39.8370
SpnRtSRng	deg	77.0650
LdHpFlxMax	deg	37.2620
LdHpFlxMin	deg	13.8370
LdHpFlxRng	deg	23.4250
TrlHpFlxMax	deg	45.0890
TrlHpFlxMin	deg	-9.0030
TrlHpFlxRng	deg	54.0920
LdKnFlxMax	deg	39.9300
LdKnFlxMin	deg	7.7830
LdKnFlxRng	deg	32.1470
TrlKnFlxMax	deg	56.0980
TrlKnFlxMin	deg	14.3170
TrlKnFlxRng	deg	41.7810
LdAnkFlxMax	deg	19.8250
LdAnkFlxMin	deg	-2.9600
LdAnkFlxRng	deg	22.7850
TrlAnkFlxMax	deg	9.0470
TrlAnkFlxMin	deg	-43.6220
TrlAnkFlxRng	deg	52.6690
LdHpAdAbMax	deg	21.9070
LdHpAdAbMin	deg	-25.7470
LdHpAdAbRng	deg	47.6540
TrlHpAdAbMax	deg	3.1290
TrlHpAdAbMin	deg	-37.3340
TrlHpAdAbRng	deg	40.4630
LdAnkSPMax	deg	16.5400
LdAnkSPMin	deg	-7.9630
LdAnkSPRng	deg	24.5030
TrlAnkSPMax	deg	25.3520
TrlAnkSPMin	deg	1.7740
TrlAnkSPRng	deg	23.5780
LdHpIERotMax	deg	41.9550
LdHpIERotMin	deg	-37.3150
LdHpIERotRng	deg	79.2700
TrlHpIERotMax	deg	30.0940
TrlHpIERotMin	deg	-11.0760
TrlHpIERotRng	deg	41.1700
SpnAxisFwdTltBFMax	deg	34.9560
SpnAxisFwdTltBFMin	deg	10.7770
SpnAxisFwdTltBFRng	deg	24.1790
SpnAxisSideTltLTMax	deg	17.4650
SpnAxisSideTltLTMin	deg	-4.6460
SpnAxisSideTltLTRng	deg	22.1110
NeckFEMax	deg	4.6310
NeckFEMin	deg	-25.2860
NeckFERng	deg	29.9170
NeckSBMax	deg	24.2300
NeckSBMin	deg	-31.0870
NeckSBRng	deg	55.3170
NeckRtnMax	deg	64.0550
NeckRtnMin	deg	-52.8150
NeckRtnRng	deg	116.8700
LArmHtAngMax	deg	-6.5260
LArmHtAngMin	deg	-117.7970
LArmHtAngRng	deg	111.2710
LArmHorAdMax	deg	155.0140
LArmHorAdMin	deg	44.9020
LArmHorAdRng	deg	110.1120
LWrstAngMax	deg	163.6750
LWrstAngMin	deg	67.6620
LWrstAngRng	deg	96.0130
SpineFEJCSMax	deg	21.8240
SpineFEJCSMin	deg	-14.6540
SpineFEJCSRng	deg	36.4780
SpineSBJCSMax	deg	32.4330
SpineSBJCSMin	deg	-13.3600
SpineSBJCSRng	deg	45.7930
SpineRtnJCSMax	deg	41.5450
SpineRtnJCSMin	deg	-42.3560
SpineRtnJCSRng	deg	83.9010
ThxRtnJCSMax	deg	145.7510
ThxRtnJCSMin	deg	-76.0110
ThxRtnJCSRng	deg	221.7620
PlvRtnJCSMax	deg	110.3830
PlvRtnJCSMin	deg	-36.6390
PlvRtnJCSRng	deg	147.0220
HedRtnJCSMax	deg	93.2180
HedRtnJCSMin	deg	-11.9020
HedRtnJCSRng	deg	105.1200
SpnBndMax	deg	22.6270
SpnBndMin	deg	-28.9830
SpnBndRng	deg	51.6100
SpnSBndMax	deg	36.6570
SpnSBndMin	deg	-29.0340
SpnSBndRng	deg	65.6910
