[Version]
5.0	Advanced Motion Measurement
[Project Name]
Full Body 12R TPI 7-14-04	Full Body 12R TPI 7-14-04
[Data Name]
Computed Values
[Sample Rate]
240.00
[Items]
3
[Data]
Name	Units	Value
LArmClbTotalAng	deg	0.0000
tLArmClbContra	ms	0.0000
tLArmClbIpsi	ms	0.0000
tLArmClbTotal	ms	0.0000
vLArmClbContra	d/s	0.0000
vLArmClbIpsi	d/s	0.0000
vLArmClbTotal	d/s	0.0000
WrSetAVMax	d/s	976.8090
PkOrdBkSwPlv	order	4.0000
PkOrdBkSwThx	order	1.0000
PkOrdBkSwLArm	order	3.0000
PkOrdBkSwClb	order	2.0000
tBkSwPkToTopPlv	ms	320.8333
tBkSwPkToTopThx	ms	525.0000
tBkSwPkToTopLArm	ms	333.3333
tBkSwPkToTopClb	ms	350.0000
tBkSwPkToImpPlv	ms	654.1667
tBkSwPkToImpThx	ms	858.3333
tBkSwPkToImpLArm	ms	666.6667
tBkSwPkToImpClb	ms	683.3333
BkSwPkPlv	d/s	70.5100
BkSwPkThx	d/s	185.1450
BkSwPkLUArm	d/s	212.8260
BkSwPkClb	d/s	566.6170
aaBkSwPlv	d/s/s	119.4517
aaBkSwThx	d/s/s	584.8443
aaBkSwLArm	d/s/s	397.1820
aaBkSwClb	d/s/s	1153.4028
adBkSwPlv	d/s/s	114.8937
adBkSwThx	d/s/s	600.4249
adBkSwLArm	d/s/s	414.2600
adBkSwClb	d/s/s	1094.3503
tBkSwPkPlvToThx	ms	-204.1667
tBkSwPkThxToLArm	ms	191.6667
tBkSwPkLArmToClb	ms	-16.6667
PlvRtnMax	deg	94.6730
PlvRtnMin	deg	-39.3630
PlvRtnRng	deg	134.0360
UBdyRtnMax	deg	132.4890
UBdyRtnMin	deg	-77.7330
UBdyRtnRng	deg	210.2220
PlvBndMax	deg	27.1230
PlvBndMin	deg	4.5540
PlvBndRng	deg	22.5690
UBdyBndMax	deg	49.8800
UBdyBndMin	deg	-19.8040
UBdyBndRng	deg	69.6840
PlvSBndMax	deg	14.4480
PlvSBndMin	deg	-8.0830
PlvSBndRng	deg	22.5310
UBdySBndMax	deg	48.8600
UBdySBndMin	deg	-40.1810
UBdySBndRng	deg	89.0410
HdRtnMax	deg	73.1570
HdRtnMin	deg	-13.1040
HdRtnRng	deg	86.2610
HdBndMax	deg	41.1090
HdBndMin	deg	-11.9520
HdBndRng	deg	53.0610
HdSBndMax	deg	40.0010
HdSBndMin	deg	-8.5860
HdSBndRng	deg	48.5870
LdElbFlexMax	deg	175.5910
LdElbFlexMin	deg	53.6260
LdElbFlexRng	deg	121.9650
TrlElbFlexMax	deg	176.6440
TrlElbFlexMin	deg	66.3180
TrlElbFlexRng	deg	110.3260
LdWrstDevMax	deg	43.1410
LdWrstDevMin	deg	-29.6830
LdWrstDevRng	deg	72.8240
LdWrstFEMax	deg	1.2840
LdWrstFEMin	deg	-57.6500
LdWrstFERng	deg	58.9340
TrlWrstDevMax	deg	26.2370
TrlWrstDevMin	deg	-21.2880
TrlWrstDevRng	deg	47.5250
TrlWrstFEMax	deg	23.3620
TrlWrstFEMin	deg	-68.4520
TrlWrstFERng	deg	91.8140
LdFArmRotMax	deg	44.4310
LdFArmRotMin	deg	-30.3770
LdFArmRotRng	deg	74.8080
TrlFArmRotMax	deg	39.1120
TrlFArmRotMin	deg	-38.5100
TrlFArmRotRng	deg	77.6220
SpnRtSMax	deg	34.7930
SpnRtSMin	deg	-42.5840
SpnRtSRng	deg	77.3770
LdHpFlxMax	deg	37.5240
LdHpFlxMin	deg	14.6530
LdHpFlxRng	deg	22.8710
TrlHpFlxMax	deg	45.1600
TrlHpFlxMin	deg	-8.2480
TrlHpFlxRng	deg	53.4080
LdKnFlxMax	deg	41.4550
LdKnFlxMin	deg	11.0800
LdKnFlxRng	deg	30.3750
TrlKnFlxMax	deg	52.6270
TrlKnFlxMin	deg	13.4350
TrlKnFlxRng	deg	39.1920
LdAnkFlxMax	deg	24.8320
LdAnkFlxMin	deg	0.8350
LdAnkFlxRng	deg	23.9970
TrlAnkFlxMax	deg	10.1870
TrlAnkFlxMin	deg	-40.3300
TrlAnkFlxRng	deg	50.5170
LdHpAdAbMax	deg	19.4110
LdHpAdAbMin	deg	-26.5360
LdHpAdAbRng	deg	45.9470
TrlHpAdAbMax	deg	1.6150
TrlHpAdAbMin	deg	-32.4790
TrlHpAdAbRng	deg	34.0940
LdAnkSPMax	deg	15.5060
LdAnkSPMin	deg	-6.9470
LdAnkSPRng	deg	22.4530
TrlAnkSPMax	deg	27.4460
TrlAnkSPMin	deg	4.6540
TrlAnkSPRng	deg	22.7920
LdHpIERotMax	deg	40.5390
LdHpIERotMin	deg	-36.4640
LdHpIERotRng	deg	77.0030
TrlHpIERotMax	deg	32.8680
TrlHpIERotMin	deg	-8.2050
TrlHpIERotRng	deg	41.0730
SpnAxisFwdTltBFMax	deg	36.5070
SpnAxisFwdTltBFMin	deg	11.3460
SpnAxisFwdTltBFRng	deg	25.1610
SpnAxisSideTltLTMax	deg	16.9880
SpnAxisSideTltLTMin	deg	-1.6350
SpnAxisSideTltLTRng	deg	18.6230
NeckFEMax	deg	9.5360
NeckFEMin	deg	-34.0040
NeckFERng	deg	43.5400
NeckSBMax	deg	28.1790
NeckSBMin	deg	-33.1930
NeckSBRng	deg	61.3720
NeckRtnMax	deg	65.9150
NeckRtnMin	deg	-62.3870
NeckRtnRng	deg	128.3020
LArmHtAngMax	deg	-3.3900
LArmHtAngMin	deg	-110.6260
LArmHtAngRng	deg	107.2360
LArmHorAdMax	deg	143.9570
LArmHorAdMin	deg	45.4320
LArmHorAdRng	deg	98.5250
LWrstAngMax	deg	165.7820
LWrstAngMin	deg	62.7710
LWrstAngRng	deg	103.0110
SpineFEJCSMax	deg	23.2200
SpineFEJCSMin	deg	-10.9710
SpineFEJCSRng	deg	34.1910
SpineSBJCSMax	deg	33.4950
SpineSBJCSMin	deg	-15.2250
SpineSBJCSRng	deg	48.7200
SpineRtnJCSMax	deg	40.8330
SpineRtnJCSMin	deg	-45.1340
SpineRtnJCSRng	deg	85.9670
ThxRtnJCSMax	deg	129.2650
ThxRtnJCSMin	deg	-80.4730
ThxRtnJCSRng	deg	209.7380
PlvRtnJCSMax	deg	94.6730
PlvRtnJCSMin	deg	-39.3630
PlvRtnJCSRng	deg	134.0360
HedRtnJCSMax	deg	73.9870
HedRtnJCSMin	deg	-14.3860
HedRtnJCSRng	deg	88.3730
SpnBndMax	deg	23.2060
SpnBndMin	deg	-26.4670
SpnBndRng	deg	49.6730
SpnSBndMax	deg	35.1640
SpnSBndMin	deg	-32.2040
SpnSBndRng	deg	67.3680
