[Version]
5.0	Advanced Motion Measurement
[Project Name]
Full Body 12R TPI 7-14-04	Full Body 12R TPI 7-14-04
[Data Name]
Computed Values
[Sample Rate]
240.00
[Items]
3
[Data]
Name	Units	Value
HdBndRng	deg	48.1810
HdSBndMax	deg	29.2550
HdSBndMin	deg	-1.0660
HdSBndRng	deg	30.3210
LdElbFlexMax	deg	149.8410
LdElbFlexMin	deg	51.9790
LdElbFlexRng	deg	97.8620
TrlElbFlexMax	deg	155.5360
TrlElbFlexMin	deg	67.2800
TrlElbFlexRng	deg	88.2560
LdWrstDevMax	deg	29.4700
LdWrstDevMin	deg	-13.8250
LdWrstDevRng	deg	43.2950
LdWrstFEMax	deg	3.8740
LdWrstFEMin	deg	-55.8570
LdWrstFERng	deg	59.7310
TrlWrstDevMax	deg	25.3920
TrlWrstDevMin	deg	-21.0570
TrlWrstDevRng	deg	46.4490
TrlWrstFEMax	deg	20.0700
TrlWrstFEMin	deg	-31.9070
TrlWrstFERng	deg	51.9770
LdFArmRotMax	deg	65.4570
LdFArmRotMin	deg	-39.8020
LdFArmRotRng	deg	105.2590
TrlFArmRotMax	deg	73.3650
TrlFArmRotMin	deg	-15.0890
TrlFArmRotRng	deg	88.4540
SpnRtSMax	deg	36.5070
SpnRtSMin	deg	-41.7440
SpnRtSRng	deg	78.2510
LdHpFlxMax	deg	47.5700
LdHpFlxMin	deg	18.2710
LdHpFlxRng	deg	29.2990
TrlHpFlxMax	deg	42.8150
TrlHpFlxMin	deg	-11.7240
TrlHpFlxRng	deg	54.5390
LdKnFlxMax	deg	48.2970
LdKnFlxMin	deg	-2.3770
LdKnFlxRng	deg	50.6740
TrlKnFlxMax	deg	34.8870
TrlKnFlxMin	deg	15.4010
TrlKnFlxRng	deg	19.4860
LdAnkFlxMax	deg	14.0420
LdAnkFlxMin	deg	-13.0740
LdAnkFlxRng	deg	27.1160
TrlAnkFlxMax	deg	8.3190
TrlAnkFlxMin	deg	-7.3760
TrlAnkFlxRng	deg	15.6950
LdHpAdAbMax	deg	6.8490
LdHpAdAbMin	deg	-30.5670
LdHpAdAbRng	deg	37.4160
TrlHpAdAbMax	deg	7.3100
TrlHpAdAbMin	deg	-25.4850
TrlHpAdAbRng	deg	32.7950
LdAnkSPMax	deg	16.9150
LdAnkSPMin	deg	2.3020
LdAnkSPRng	deg	14.6130
TrlAnkSPMax	deg	6.4580
TrlAnkSPMin	deg	2.7060
TrlAnkSPRng	deg	3.7520
LdHpIERotMax	deg	34.7860
LdHpIERotMin	deg	-47.5750
LdHpIERotRng	deg	82.3610
TrlHpIERotMax	deg	30.7980
TrlHpIERotMin	deg	-44.0080
TrlHpIERotRng	deg	74.8060
SpnAxisFwdTltBFMax	deg	27.5020
SpnAxisFwdTltBFMin	deg	2.7520
SpnAxisFwdTltBFRng	deg	24.7500
SpnAxisSideTltLTMax	deg	13.1760
SpnAxisSideTltLTMin	deg	4.3300
SpnAxisSideTltLTRng	deg	8.8460
NeckFEMax	deg	8.3590
NeckFEMin	deg	-22.9090
NeckFERng	deg	31.2680
NeckSBMax	deg	11.5250
NeckSBMin	deg	-35.4430
NeckSBRng	deg	46.9680
NeckRtnMax	deg	68.0210
NeckRtnMin	deg	-46.3400
NeckRtnRng	deg	114.3610
LArmHtAngMax	deg	31.8550
LArmHtAngMin	deg	-112.2500
LArmHtAngRng	deg	144.1050
LArmHorAdMax	deg	158.2510
LArmHorAdMin	deg	66.8310
LArmHorAdRng	deg	91.4200
LWrstAngMax	deg	164.8800
LWrstAngMin	deg	47.4370
LWrstAngRng	deg	117.4430
SpineFEJCSMax	deg	23.3750
SpineFEJCSMin	deg	-3.0240
SpineFEJCSRng	deg	26.3990
SpineSBJCSMax	deg	17.9380
SpineSBJCSMin	deg	-4.9770
SpineSBJCSRng	deg	22.9150
SpineRtnJCSMax	deg	37.8970
SpineRtnJCSMin	deg	-44.0650
SpineRtnJCSRng	deg	81.9620
ThxRtnJCSMax	deg	133.4440
ThxRtnJCSMin	deg	-94.0960
ThxRtnJCSRng	deg	227.5400
PlvRtnJCSMax	deg	97.0520
PlvRtnJCSMin	deg	-54.0110
PlvRtnJCSRng	deg	151.0630
HedRtnJCSMax	deg	88.3500
HedRtnJCSMin	deg	-25.9810
HedRtnJCSRng	deg	114.3310
SpnBndMax	deg	24.7970
SpnBndMin	deg	-8.5490
SpnBndRng	deg	33.3460
SpnSBndMax	deg	20.2840
SpnSBndMin	deg	-23.4770
SpnSBndRng	deg	43.7610
